REFERENCE_ID,PMID,Label,Score
2893222,nan,,
2893274,nan,,
2893309,nan,,
2893372,nan,,
2893549,nan,,
2893550,nan,,
2893667,nan,,
2893836,nan,,
2893842,nan,,
2893882,nan,,
2893992,nan,,
2894019,nan,,
2894048,nan,,
2894055,nan,,
2894156,nan,,
2894181,nan,,
2894182,nan,,
2894332,nan,,
2894341,nan,,
2894489,nan,,
2894534,nan,,
2894535,nan,,
2894537,nan,,
2894538,nan,,
2894584,nan,,
2894586,nan,,
2894658,nan,,
2894660,nan,,
2894666,nan,,
2894695,nan,,
2894697,nan,,
2894722,nan,,
2894777,nan,,
2894852,nan,,
2894950,nan,,
2894955,nan,,
2895087,nan,,
2895140,nan,,
2895175,nan,,
2895331,nan,,
2895366,nan,,
2895452,nan,,
2895532,nan,,
2895666,nan,,
2895667,nan,,
2895710,nan,,
2895729,nan,,
2895791,nan,,
2895792,nan,,
2895863,nan,,
2895873,nan,,
2895877,nan,,
2895879,nan,,
2896054,nan,,
2896086,nan,,
2896358,nan,,
2896361,nan,,
2896404,nan,,
2896407,nan,,
2896523,nan,,
2896535,nan,,
2896553,nan,,
2896694,nan,,
2896752,nan,,
2896857,nan,,
2896917,nan,,
2896924,nan,,
2897028,nan,,
2897077,nan,,
2897200,nan,,
2897224,nan,,
2897232,nan,,
2897233,nan,,
2897528,nan,,
2897752,nan,,
2897753,nan,,
2898034,nan,,
2898121,nan,,
2898222,nan,,
2898371,nan,,
2898418,nan,,
2898458,nan,,
2898589,nan,,
2898648,nan,,
2898667,nan,,
2898894,nan,,
2898911,nan,,
2898987,nan,,
2899131,nan,,
2899194,nan,,
2899351,nan,,
2899365,nan,,
2899496,nan,,
2899569,nan,,
2899591,nan,,
2899850,nan,,
2900238,nan,,
2900483,nan,,
2900565,nan,,
2900598,nan,,
2900609,nan,,
2900640,nan,,
2900659,nan,,
2900764,nan,,
2900767,nan,,
2900771,nan,,
2900822,nan,,
2901025,nan,,
2901122,nan,,
2901229,nan,,
2901240,nan,,
2901241,nan,,
2901243,nan,,
2901277,nan,,
2901302,nan,,
2901322,nan,,
2901360,nan,,
2901362,nan,,
2901424,nan,,
2901549,nan,,
2901575,nan,,
2901588,nan,,
2901614,nan,,
2901835,nan,,
2901928,nan,,
2902009,nan,,
2902093,nan,,
2902189,nan,,
2902528,nan,,
2902532,nan,,
2902594,nan,,
2902788,nan,,
2902794,nan,,
2902955,nan,,
2902995,nan,,
2902996,nan,,
2903090,nan,,
2903110,nan,,
2903262,nan,,
2903311,nan,,
2903389,nan,,
2903427,nan,,
2903508,nan,,
2903511,nan,,
2903514,nan,,
2903516,nan,,
2903519,nan,,
2903568,nan,,
2903602,nan,,
2903659,nan,,
2903802,nan,,
2903840,nan,,
2903896,nan,,
2903936,nan,,
2903968,nan,,
2904029,nan,,
2904060,nan,,
2904080,nan,,
2904094,nan,,
2904095,nan,,
2904133,nan,,
2904209,nan,,
2904266,nan,,
2904283,nan,,
2904311,nan,,
2904363,nan,,
2904414,nan,,
2904473,nan,,
2904522,nan,,
2904525,nan,,
2904570,nan,,
2904580,nan,,
2904667,nan,,
2904682,nan,,
2904750,nan,,
2904786,nan,,
2904791,nan,,
2904893,nan,,
2904964,nan,,
2904996,nan,,
2905135,nan,,
2905147,nan,,
2905190,nan,,
2905265,nan,,
2905313,nan,,
2905367,nan,,
2905457,nan,,
2905546,nan,,
2905650,nan,,
2905851,nan,,
2905934,nan,,
2906054,nan,,
2906096,nan,,
2906119,nan,,
2906143,nan,,
2906388,nan,,
2906516,nan,,
2906550,nan,,
2906551,nan,,
2906552,nan,,
2906578,nan,,
2906666,nan,,
2906688,nan,,
2906719,nan,,
2906838,nan,,
2906857,nan,,
2906881,nan,,
2906944,nan,,
2906970,nan,,
2907000,nan,,
2907060,nan,,
2907073,nan,,
2907094,nan,,
2907277,nan,,
2907324,nan,,
2907397,nan,,
2907477,nan,,
2907517,nan,,
2907536,nan,,
2907541,nan,,
2907557,nan,,
2907605,nan,,
2907614,nan,,
2907644,nan,,
2907668,nan,,
2907734,nan,,
2907735,nan,,
2907742,nan,,
2907884,nan,,
2907885,nan,,
2908054,nan,,
2908056,nan,,
2908057,nan,,
2908156,nan,,
2908206,nan,,
2908531,nan,,
2908770,nan,,
2908925,nan,,
2909165,nan,,
2909306,nan,,
2909402,nan,,
2909544,nan,,
2909686,nan,,
2909853,nan,,
2909947,nan,,
2909961,nan,,
2910078,nan,,
2910148,nan,,
2910197,nan,,
2910425,nan,,
2910426,nan,,
2910516,nan,,
2910682,nan,,
2910714,nan,,
2910883,nan,,
2911390,nan,,
2911493,nan,,
2911601,nan,,
2911699,nan,,
2911758,nan,,
2911770,nan,,
2911783,nan,,
2911787,nan,,
2911809,nan,,
2911811,nan,,
2911818,nan,,
2911875,nan,,
2911880,nan,,
2911895,nan,,
2911926,nan,,
2911928,nan,,
2911965,nan,,
2911972,nan,,
2911976,nan,,
2911987,nan,,
2912040,nan,,
2912091,nan,,
2912133,nan,,
2912136,nan,,
2912137,nan,,
2912151,nan,,
2912205,nan,,
2912217,nan,,
2912218,nan,,
2912260,nan,,
2912270,nan,,
2912272,nan,,
2912273,nan,,
2912288,nan,,
2912311,nan,,
2912316,nan,,
2912325,nan,,
2912369,nan,,
2912371,nan,,
2912431,nan,,
2912432,nan,,
2912440,nan,,
2912442,nan,,
2912470,nan,,
2912477,nan,,
2912481,nan,,
2912496,nan,,
2912501,nan,,
2912518,nan,,
2912522,nan,,
2912530,nan,,
2912534,nan,,
2912598,nan,,
2912610,nan,,
2912612,nan,,
2912621,nan,,
2912635,nan,,
2913714,nan,,
2913715,nan,,
2913717,nan,,
2913720,nan,,
2913721,nan,,
2913722,nan,,
2913723,nan,,
2913724,nan,,
2913725,nan,,
2914256,nan,,
2919036,nan,,
2919037,nan,,
2919038,nan,,
2919058,nan,,
2919460,nan,,
2919668,nan,,
2922233,nan,,
2923070,nan,,
2927275,nan,,
2928125,nan,,
2936219,nan,,
2942128,nan,,
2942944,nan,,
2944566,nan,,
2947377,nan,,
2947504,nan,,
2951524,nan,,
2951537,nan,,
2951604,nan,,
2951807,nan,,
2952249,nan,,
2952256,nan,,
2952322,nan,,
2952342,nan,,
2952352,nan,,
2952439,nan,,
2952485,nan,,
2952672,nan,,
2952673,nan,,
2952711,nan,,
2952730,nan,,
2952732,nan,,
2952768,nan,,
2952792,nan,,
2952825,nan,,
2952843,nan,,
2952870,nan,,
2952879,nan,,
2952897,nan,,
2952900,nan,,
2952906,nan,,
2952922,nan,,
2952928,nan,,
2952955,nan,,
2952972,nan,,
2952998,nan,,
2952999,nan,,
2953125,nan,,
2953131,nan,,
2953132,nan,,
2953189,nan,,
2953203,nan,,
2953212,nan,,
2953249,nan,,
2953260,nan,,
2953281,nan,,
2953294,nan,,
2953350,nan,,
2953376,nan,,
2953385,nan,,
2953403,nan,,
2953407,nan,,
2953426,nan,,
2953483,nan,,
2953513,nan,,
2953516,nan,,
2953521,nan,,
2953549,nan,,
2953570,nan,,
2953610,nan,,
2953615,nan,,
2953642,nan,,
2953659,nan,,
2953729,nan,,
2953762,nan,,
2953763,nan,,
2953785,nan,,
2953804,nan,,
2953843,nan,,
2953846,nan,,
2953868,nan,,
2953891,nan,,
2953976,nan,,
2953987,nan,,
2954024,nan,,
2954030,nan,,
2954036,nan,,
2954044,nan,,
2954074,nan,,
2954080,nan,,
2954123,nan,,
2954178,nan,,
2954181,nan,,
2954201,nan,,
2954206,nan,,
2954210,nan,,
2954213,nan,,
2954231,nan,,
2954240,nan,,
2954312,nan,,
2954326,nan,,
2954329,nan,,
2954339,nan,,
2954348,nan,,
2954384,nan,,
2954387,nan,,
2954439,nan,,
2954448,nan,,
2954457,nan,,
2954507,nan,,
2954523,nan,,
2954549,nan,,
2954554,nan,,
2954563,nan,,
2954580,nan,,
2954583,nan,,
2954598,nan,,
2954599,nan,,
2954602,nan,,
2954659,nan,,
2954699,nan,,
2954714,nan,,
2954770,nan,,
2954854,nan,,
2954890,nan,,
2954892,nan,,
2954902,nan,,
2955012,nan,,
2955021,nan,,
2955041,nan,,
2955057,nan,,
2955118,nan,,
2955142,nan,,
2955188,nan,,
2955243,nan,,
2955307,nan,,
2955309,nan,,
2955312,nan,,
2955330,nan,,
2955345,nan,,
2955368,nan,,
2955447,nan,,
2955481,nan,,
2955573,nan,,
2955586,nan,,
2955589,nan,,
2955616,nan,,
2955617,nan,,
2955627,nan,,
2955668,nan,,
2955690,nan,,
2955726,nan,,
2955808,nan,,
2955809,nan,,
2955819,nan,,
2955837,nan,,
2955841,nan,,
2955843,nan,,
2955877,nan,,
2955879,nan,,
2955881,nan,,
2955882,nan,,
2955936,nan,,
2955947,nan,,
2955965,nan,,
2955966,nan,,
2955970,nan,,
2955980,nan,,
2956041,nan,,
2956061,nan,,
2956078,nan,,
2956093,nan,,
2956104,nan,,
2956116,nan,,
2956123,nan,,
2956132,nan,,
2956140,nan,,
2956153,nan,,
2956155,nan,,
2956167,nan,,
2956184,nan,,
2956203,nan,,
2956212,nan,,
2956286,nan,,
2956288,nan,,
2956309,nan,,
2956339,nan,,
2956346,nan,,
2956400,nan,,
2956417,nan,,
2956475,nan,,
2956477,nan,,
2956495,nan,,
2956532,nan,,
2956578,nan,,
2956583,nan,,
2956590,nan,,
2956595,nan,,
2956596,nan,,
2956598,nan,,
2956614,nan,,
2956637,nan,,
2956674,nan,,
2956685,nan,,
2956711,nan,,
2956712,nan,,
2956722,nan,,
2956723,nan,,
2956737,nan,,
2956752,nan,,
2956791,nan,,
2956810,nan,,
2956824,nan,,
2956868,nan,,
2956872,nan,,
2956883,nan,,
2956902,nan,,
2956905,nan,,
2956908,nan,,
2956919,nan,,
2957019,nan,,
2957037,nan,,
2957061,nan,,
2957114,nan,,
2957116,nan,,
2957219,nan,,
2957221,nan,,
2957246,nan,,
2957251,nan,,
2957284,nan,,
2957289,nan,,
2957292,nan,,
2957305,nan,,
2957337,nan,,
2957347,nan,,
2957348,nan,,
2957351,nan,,
2957358,nan,,
2957388,nan,,
2957405,nan,,
2957432,nan,,
2957495,nan,,
2957502,nan,,
2957508,nan,,
2957520,nan,,
2957541,nan,,
2957548,nan,,
2957610,nan,,
2957632,nan,,
2957634,nan,,
2957685,nan,,
2957689,nan,,
2957692,nan,,
2957707,nan,,
2957721,nan,,
2957729,nan,,
2957735,nan,,
2957738,nan,,
2957782,nan,,
2957785,nan,,
2957787,nan,,
2957806,nan,,
2957823,nan,,
2957845,nan,,
2957911,nan,,
2957924,nan,,
2957933,nan,,
2957960,nan,,
2957999,nan,,
2958016,nan,,
2958027,nan,,
2958042,nan,,
2958083,nan,,
2958133,nan,,
2958146,nan,,
2958149,nan,,
2958150,nan,,
2958173,nan,,
2958176,nan,,
2958190,nan,,
2958192,nan,,
2958215,nan,,
2958225,nan,,
2958241,nan,,
2958274,nan,,
2958297,nan,,
2958306,nan,,
2958347,nan,,
2958348,nan,,
2958359,nan,,
2958363,nan,,
2958376,nan,,
2958420,nan,,
2958422,nan,,
2958448,nan,,
2958460,nan,,
2958501,nan,,
2958525,nan,,
2958571,nan,,
2958603,nan,,
2958628,nan,,
2958642,nan,,
2958644,nan,,
2958653,nan,,
2958654,nan,,
2958677,nan,,
2958678,nan,,
2958698,nan,,
2958705,nan,,
2958711,nan,,
2958712,nan,,
2958714,nan,,
2958772,nan,,
2958783,nan,,
2958786,nan,,
2958794,nan,,
2958803,nan,,
2958822,nan,,
2958860,nan,,
2958869,nan,,
2958870,nan,,
2958909,nan,,
2958948,nan,,
2958949,nan,,
2958953,nan,,
2958968,nan,,
2958971,nan,,
2958977,nan,,
2958980,nan,,
2958990,nan,,
2958994,nan,,
2959004,nan,,
2959011,nan,,
2959012,nan,,
2959018,nan,,
2959030,nan,,
2959046,nan,,
2959047,nan,,
2959057,nan,,
2959062,nan,,
2959065,nan,,
2959079,nan,,
2959082,nan,,
2959084,nan,,
2959099,nan,,
2959112,nan,,
2959144,nan,,
2959150,nan,,
2959171,nan,,
2959193,nan,,
2959202,nan,,
2959262,nan,,
2959272,nan,,
2959277,nan,,
2959285,nan,,
2959325,nan,,
2959326,nan,,
2959351,nan,,
2959354,nan,,
2959361,nan,,
2959464,nan,,
2959501,nan,,
2959510,nan,,
2959558,nan,,
2959560,nan,,
2959610,nan,,
2959654,nan,,
2959680,nan,,
2959696,nan,,
2959697,nan,,
2959723,nan,,
2959767,nan,,
2959874,nan,,
2959904,nan,,
2959909,nan,,
2959918,nan,,
2959984,nan,,
2960011,nan,,
2960029,nan,,
2960041,nan,,
2960043,nan,,
2960049,nan,,
2960088,nan,,
2960110,nan,,
2960118,nan,,
2960161,nan,,
2960176,nan,,
2960207,nan,,
2960214,nan,,
2960222,nan,,
2960324,nan,,
2960326,nan,,
2960333,nan,,
2960371,nan,,
2960375,nan,,
2960492,nan,,
2960510,nan,,
2960526,nan,,
2960536,nan,,
2960546,nan,,
2960587,nan,,
2960603,nan,,
2960613,nan,,
2960644,nan,,
2960657,nan,,
2960678,nan,,
2960679,nan,,
2960703,nan,,
2960710,nan,,
2960767,nan,,
2960805,nan,,
2960806,nan,,
2960817,nan,,
2960830,nan,,
2960836,nan,,
2960852,nan,,
2960953,nan,,
2960958,nan,,
2960971,nan,,
2960978,nan,,
2961016,nan,,
2961050,nan,,
2961080,nan,,
2961097,nan,,
2961104,nan,,
2961108,nan,,
2961127,nan,,
2961143,nan,,
2961144,nan,,
2961272,nan,,
2961289,nan,,
2961328,nan,,
2961362,nan,,
2961366,nan,,
2961370,nan,,
2961372,nan,,
2961425,nan,,
2961427,nan,,
2961431,nan,,
2961441,nan,,
2961449,nan,,
2961493,nan,,
2961527,nan,,
2961539,nan,,
2961553,nan,,
2961555,nan,,
2961636,nan,,
2961637,nan,,
2961648,nan,,
2961769,nan,,
2961772,nan,,
2961816,nan,,
2961939,nan,,
2961949,nan,,
2961955,nan,,
2961994,nan,,
2961997,nan,,
2971340,nan,,
2971577,nan,,
2972588,nan,,
2972657,nan,,
2972975,nan,,
2973404,nan,,
2973764,nan,,
2973959,nan,,
2974104,nan,,
2974111,nan,,
2974323,nan,,
2974346,nan,,
2975111,nan,,
2975296,nan,,
2975410,nan,,
2975629,nan,,
2975684,nan,,
2975912,nan,,
2976015,nan,,
2976181,nan,,
2976657,nan,,
2976696,nan,,
2976809,nan,,
2976977,nan,,
2977551,nan,,
2977691,nan,,
2977718,nan,,
2977856,nan,,
2977861,nan,,
2977993,nan,,
2978084,nan,,
2978169,nan,,
2978231,nan,,
2978380,nan,,
2979042,nan,,
2979070,nan,,
2979072,nan,,
2979326,nan,,
2979714,nan,,
2979723,nan,,
2980487,nan,,
2980717,nan,,
2980847,nan,,
2980852,nan,,
2980862,nan,,
2980960,nan,,
2981152,nan,,
2981170,nan,,
2981228,nan,,
2981415,nan,,
2981708,nan,,
2981732,nan,,
2981793,nan,,
2982242,nan,,
2982372,nan,,
2982547,nan,,
2983211,nan,,
2983295,nan,,
2983297,nan,,
2983450,nan,,
2983836,nan,,
2983987,nan,,
2983997,nan,,
2984081,nan,,
2984139,nan,,
2984233,nan,,
2984262,nan,,
2984308,nan,,
2984669,nan,,
2984675,nan,,
2984788,nan,,
2984997,nan,,
2985368,nan,,
2985681,nan,,
2985721,nan,,
2985730,nan,,
2985785,nan,,
2985879,nan,,
2985901,nan,,
2985927,nan,,
2986264,nan,,
2986266,nan,,
2986542,nan,,
2986725,nan,,
2986752,nan,,
2986996,nan,,
2987053,nan,,
2987613,nan,,
2987719,nan,,
2987756,nan,,
2987776,nan,,
2987805,nan,,
2987860,nan,,
2987925,nan,,
2987952,nan,,
2988061,nan,,
2988107,nan,,
2988126,nan,,
2988169,nan,,
2988206,nan,,
2990727,nan,,
2990730,nan,,
2990780,nan,,
2991647,nan,,
2991668,nan,,
2991731,nan,,
2993755,nan,,
2993771,nan,,
2993801,nan,,
2994111,nan,,
2994235,nan,,
2994287,nan,,
2994302,nan,,
2994303,nan,,
2994307,nan,,
2994322,nan,,
2994333,nan,,
2994335,nan,,
2994336,nan,,
2995068,nan,,
2995113,nan,,
2995131,nan,,
2995345,nan,,
2995481,nan,,
2995582,nan,,
2995741,nan,,
2995742,nan,,
2995743,nan,,
2995744,nan,,
2995748,nan,,
2995749,nan,,
2995756,nan,,
2995757,nan,,
2995761,nan,,
2995766,nan,,
2995771,nan,,
2995774,nan,,
2995777,nan,,
2995779,nan,,
2995780,nan,,
2995781,nan,,
2995785,nan,,
2995786,nan,,
2995788,nan,,
2995791,nan,,
2995793,nan,,
2995796,nan,,
2995798,nan,,
2996481,nan,,
2996521,nan,,
2996524,nan,,
2996568,nan,,
2996675,nan,,
2997054,nan,,
2997492,nan,,
2997743,nan,,
2997891,nan,,
2997942,nan,,
2998019,nan,,
2998493,nan,,
3001963,nan,,
3001967,nan,,
3001973,nan,,
3001989,nan,,
3002005,nan,,
3002021,nan,,
3002025,nan,,
3002029,nan,,
3002062,nan,,
3002071,nan,,
3002096,nan,,
3002097,nan,,
3002101,nan,,
3002104,nan,,
3002113,nan,,
3002117,nan,,
3002123,nan,,
3002124,nan,,
3002144,nan,,
3002145,nan,,
3002147,nan,,
3002155,nan,,
3002172,nan,,
3002173,nan,,
3002191,nan,,
3002212,nan,,
3002225,nan,,
3002247,nan,,
3002253,nan,,
3002269,nan,,
3002285,nan,,
3002287,nan,,
3002294,nan,,
3002303,nan,,
3002304,nan,,
3002307,nan,,
3002328,nan,,
3002340,nan,,
3002359,nan,,
3002363,nan,,
3002370,nan,,
3002371,nan,,
3002420,nan,,
3004835,nan,,
3004891,nan,,
3004910,nan,,
3004953,nan,,
3004956,nan,,
3005110,nan,,
3005240,nan,,
3005441,nan,,
3005659,nan,,
3007430,nan,,
3007469,nan,,
3007504,nan,,
3007527,nan,,
3007912,nan,,
3007913,nan,,
3007940,nan,,
3008480,nan,,
3008529,nan,,
3008532,nan,,
3008922,nan,,
3008936,nan,,
3009014,nan,,
3009015,nan,,
3009450,nan,,
3009663,nan,,
3009666,nan,,
3009693,nan,,
3009695,nan,,
3009748,nan,,
3009873,nan,,
3010185,nan,,
3010312,nan,,
3010379,nan,,
3010525,nan,,
3010630,nan,,
3010633,nan,,
3010701,nan,,
3010776,nan,,
3010795,nan,,
3010796,nan,,
3010835,nan,,
3010846,nan,,
3010862,nan,,
3010875,nan,,
3010898,nan,,
3010970,nan,,
3011064,nan,,
3011574,nan,,
3011719,nan,,
3011744,nan,,
3011820,nan,,
3011838,nan,,
3011855,nan,,
3011872,nan,,
3012035,nan,,
3012060,nan,,
3012097,nan,,
3012160,nan,,
3012180,nan,,
3012181,nan,,
3012245,nan,,
3012277,nan,,
3012468,nan,,
3012607,nan,,
3012696,nan,,
3012877,nan,,
3012942,nan,,
3012965,nan,,
3013027,nan,,
3013136,nan,,
3013167,nan,,
3013246,nan,,
3013494,nan,,
3013514,nan,,
3013549,nan,,
3013567,nan,,
3013674,nan,,
3013675,nan,,
3013771,nan,,
3013861,nan,,
3013866,nan,,
3013941,nan,,
3013958,nan,,
3013987,nan,,
3014014,nan,,
3014030,nan,,
3014093,nan,,
3014126,nan,,
3014150,nan,,
3014246,nan,,
3014411,nan,,
3014422,nan,,
3014479,nan,,
3014493,nan,,
3014494,nan,,
3014496,nan,,
3014606,nan,,
3014702,nan,,
3014748,nan,,
3014766,nan,,
3014788,nan,,
3014906,nan,,
3015016,nan,,
3015123,nan,,
3015136,nan,,
3015228,nan,,
3015451,nan,,
3015461,nan,,
3015512,nan,,
3015533,nan,,
3015603,nan,,
3015617,nan,,
3015640,nan,,
3015645,nan,,
3015678,nan,,
3015741,nan,,
3015786,nan,,
3015821,nan,,
3015842,nan,,
3015851,nan,,
3015863,nan,,
3015915,nan,,
3015944,nan,,
3015971,nan,,
3015981,nan,,
3016005,nan,,
3016031,nan,,
3016032,nan,,
3016035,nan,,
3016060,nan,,
3016061,nan,,
3016068,nan,,
3016148,nan,,
3016157,nan,,
3016174,nan,,
3016218,nan,,
3016225,nan,,
3016248,nan,,
3016258,nan,,
3016303,nan,,
3016312,nan,,
3016318,nan,,
3016330,nan,,
3016373,nan,,
3016378,nan,,
3016382,nan,,
3016406,nan,,
3016460,nan,,
3016527,nan,,
3016531,nan,,
3016532,nan,,
3016539,nan,,
3016573,nan,,
3016613,nan,,
3016627,nan,,
3016665,nan,,
3016670,nan,,
3016745,nan,,
3016754,nan,,
3016759,nan,,
3016763,nan,,
3016764,nan,,
3016765,nan,,
3016771,nan,,
3016773,nan,,
3016780,nan,,
3016866,nan,,
3016923,nan,,
3016934,nan,,
3016935,nan,,
3016997,nan,,
3016999,nan,,
3017003,nan,,
3017017,nan,,
3017025,nan,,
3017043,nan,,
3017049,nan,,
3017054,nan,,
3017060,nan,,
3017063,nan,,
3017101,nan,,
3017108,nan,,
3017111,nan,,
3017134,nan,,
3017154,nan,,
3017199,nan,,
3017202,nan,,
3017209,nan,,
3017224,nan,,
3017311,nan,,
3017327,nan,,
3017328,nan,,
3017336,nan,,
3017348,nan,,
3017349,nan,,
3017371,nan,,
3017427,nan,,
3017431,nan,,
3017432,nan,,
3017483,nan,,
3017517,nan,,
3017520,nan,,
3017522,nan,,
3017573,nan,,
3017583,nan,,
3017606,nan,,
3017616,nan,,
3017634,nan,,
3017636,nan,,
3017643,nan,,
3017676,nan,,
3017713,nan,,
3017719,nan,,
3017742,nan,,
3017842,nan,,
3017860,nan,,
3017961,nan,,
3017978,nan,,
3017989,nan,,
3017991,nan,,
3018013,nan,,
3018031,nan,,
3018038,nan,,
3018045,nan,,
3018049,nan,,
3018060,nan,,
3018064,nan,,
3018086,nan,,
3018095,nan,,
3018097,nan,,
3018130,nan,,
3018148,nan,,
3018167,nan,,
3018195,nan,,
3018204,nan,,
3018209,nan,,
3018230,nan,,
3018246,nan,,
3018250,nan,,
3018280,nan,,
3018281,nan,,
3018302,nan,,
3018329,nan,,
3018358,nan,,
3018365,nan,,
3018373,nan,,
3018374,nan,,
3018403,nan,,
3018410,nan,,
3018419,nan,,
3018440,nan,,
3018535,nan,,
3018537,nan,,
3018542,nan,,
3018558,nan,,
3018563,nan,,
3018565,nan,,
3018590,nan,,
3018600,nan,,
3018615,nan,,
3018745,nan,,
3018770,nan,,
3018775,nan,,
3018776,nan,,
3018779,nan,,
3018787,nan,,
3018807,nan,,
3018818,nan,,
3018834,nan,,
3018835,nan,,
3018838,nan,,
3018924,nan,,
3018946,nan,,
3018950,nan,,
3018955,nan,,
3018956,nan,,
3018961,nan,,
3018966,nan,,
3019088,nan,,
3019093,nan,,
3019122,nan,,
3019141,nan,,
3019159,nan,,
3019171,nan,,
3019182,nan,,
3019210,nan,,
3019229,nan,,
3019230,nan,,
3019231,nan,,
3019286,nan,,
3019292,nan,,
3019299,nan,,
3019318,nan,,
3019350,nan,,
3019372,nan,,
3019389,nan,,
3019395,nan,,
3019399,nan,,
3019400,nan,,
3019424,nan,,
3019431,nan,,
3019467,nan,,
3019469,nan,,
3019492,nan,,
3019506,nan,,
3019537,nan,,
3019551,nan,,
3019587,nan,,
3019591,nan,,
3019610,nan,,
3019615,nan,,
3019648,nan,,
3019677,nan,,
3019689,nan,,
3019708,nan,,
3019762,nan,,
3019769,nan,,
3019780,nan,,
3019793,nan,,
3019810,nan,,
3019812,nan,,
3019824,nan,,
3019843,nan,,
3019907,nan,,
3019914,nan,,
3019927,nan,,
3019939,nan,,
3019947,nan,,
3019980,nan,,
3019982,nan,,
3019991,nan,,
3019996,nan,,
3020004,nan,,
3020005,nan,,
3020013,nan,,
3020019,nan,,
3020026,nan,,
3020034,nan,,
3020042,nan,,
3020043,nan,,
3020064,nan,,
3020066,nan,,
3020067,nan,,
3020107,nan,,
3020115,nan,,
3020118,nan,,
3020130,nan,,
3020163,nan,,
3020179,nan,,
3020231,nan,,
3020253,nan,,
3020254,nan,,
3020262,nan,,
3020263,nan,,
3020264,nan,,
3020277,nan,,
3020297,nan,,
3020306,nan,,
3020308,nan,,
3020320,nan,,
3020350,nan,,
3020358,nan,,
3020373,nan,,
3020376,nan,,
3020385,nan,,
3020403,nan,,
3020410,nan,,
3020456,nan,,
3020461,nan,,
3020467,nan,,
3020481,nan,,
3020521,nan,,
3020556,nan,,
3020571,nan,,
3020596,nan,,
3020611,nan,,
3020612,nan,,
3020626,nan,,
3020632,nan,,
3020646,nan,,
3020649,nan,,
3020655,nan,,
3020665,nan,,
3020695,nan,,
3020726,nan,,
3020758,nan,,
3020765,nan,,
3020783,nan,,
3020802,nan,,
3020817,nan,,
3020841,nan,,
3020866,nan,,
3020879,nan,,
3020932,nan,,
3020938,nan,,
3020949,nan,,
3020958,nan,,
3020959,nan,,
3020960,nan,,
3020968,nan,,
3020969,nan,,
3020971,nan,,
3021002,nan,,
3021016,nan,,
3021027,nan,,
3021124,nan,,
3021140,nan,,
3021200,nan,,
3021222,nan,,
3021230,nan,,
3021255,nan,,
3021256,nan,,
3021258,nan,,
3021272,nan,,
3021315,nan,,
3021329,nan,,
3021414,nan,,
3021453,nan,,
3021492,nan,,
3021497,nan,,
3021503,nan,,
3021552,nan,,
3021576,nan,,
3021588,nan,,
3021631,nan,,
3021659,nan,,
3021694,nan,,
3021743,nan,,
3021774,nan,,
3021801,nan,,
3021808,nan,,
3021816,nan,,
3021819,nan,,
3021831,nan,,
3021847,nan,,
3021861,nan,,
3021862,nan,,
3021888,nan,,
3021891,nan,,
3021902,nan,,
3021908,nan,,
3021914,nan,,
3021920,nan,,
3021921,nan,,
3021925,nan,,
3021949,nan,,
3021961,nan,,
3021966,nan,,
3021972,nan,,
3021989,nan,,
3021994,nan,,
3021996,nan,,
3022010,nan,,
3022033,nan,,
3022039,nan,,
3022044,nan,,
3022053,nan,,
3022060,nan,,
3022067,nan,,
3022074,nan,,
3022114,nan,,
3022116,nan,,
3022128,nan,,
3022139,nan,,
3022192,nan,,
3022202,nan,,
3022219,nan,,
3022232,nan,,
3022238,nan,,
3022239,nan,,
3022258,nan,,
3022274,nan,,
3022284,nan,,
3022294,nan,,
3022296,nan,,
3022300,nan,,
3022325,nan,,
3022335,nan,,
3022344,nan,,
3022359,nan,,
3022376,nan,,
3022377,nan,,
3022394,nan,,
3022395,nan,,
3022406,nan,,
3022408,nan,,
3022457,nan,,
3022465,nan,,
3022490,nan,,
3022517,nan,,
3022518,nan,,
3022524,nan,,
3022552,nan,,
3022553,nan,,
3022577,nan,,
3022578,nan,,
3022597,nan,,
3022602,nan,,
3022605,nan,,
3022626,nan,,
3022699,nan,,
3022702,nan,,
3022726,nan,,
3022730,nan,,
3022737,nan,,
3022742,nan,,
3022743,nan,,
3022791,nan,,
3022835,nan,,
3022842,nan,,
3022849,nan,,
3022853,nan,,
3022868,nan,,
3022881,nan,,
3022883,nan,,
3022896,nan,,
3022897,nan,,
3022924,nan,,
3022949,nan,,
3022950,nan,,
3022955,nan,,
3022965,nan,,
3022975,nan,,
3022977,nan,,
3023021,nan,,
3023022,nan,,
3023039,nan,,
3023046,nan,,
3023048,nan,,
3023073,nan,,
3023076,nan,,
3023079,nan,,
3023081,nan,,
3023088,nan,,
3023090,nan,,
3023125,nan,,
3023127,nan,,
3023143,nan,,
3023173,nan,,
3023183,nan,,
3023184,nan,,
3023213,nan,,
3023215,nan,,
3023237,nan,,
3023273,nan,,
3023309,nan,,
3023355,nan,,
3023358,nan,,
3023376,nan,,
3023383,nan,,
3023414,nan,,
3023415,nan,,
3023416,nan,,
3023458,nan,,
3023460,nan,,
3023461,nan,,
3023471,nan,,
3023474,nan,,
3023477,nan,,
3023478,nan,,
3023499,nan,,
3023518,nan,,
3023536,nan,,
3023541,nan,,
3023551,nan,,
3023553,nan,,
3023562,nan,,
3023571,nan,,
3023596,nan,,
3023599,nan,,
3023603,nan,,
