REFERENCE_ID,PMID,WOSID,DOI,TITLE,AUTHORS,YEAR,ABSTRACT,header_num_2013,header_text_2013,header_num_2020,header_text_2020
1270,10445623,WOS:000081775800032,10.1183/09031936.99.13614399,Antioxidant consumption and repletion kinetics in nasal lavage fluid following exposure of healthy human volunteers to ozone,"Mudway, IS; Blomberg, A; Frew, AJ; Holgate, ST; Sandstrom, T; Kelly, FJ",1999,"Swedish Asthma and Allergy Association; Swedish Work Environmental Fund; Swedish Heart and Lung Foundation; Medical Research Council (UK). #To obtain information on the real-time events occurring within human respiratory tract lining fluids (RTLFs) during ozone exposure, sequential nasal lavage was performed on 13 human volunteers exposed on separate occasions to 0.2 parts per million O3 and filtered air (2-h exposures, with intermittent exercise). Nasal lavage was performed and blood samples obtained at four time points throughout each exposure: pre-exposure (Pre-E), 1 h into exposure (l h-E), immediately post-exposure (0h-PE) and 1 h post-exposure (l h-PE). Endobronchial mucosal biopsies were obtained at 1.5 h-post exposure (1.5 h-PE). Nasal RTLF neutrophilia was not apparent during, or 1.5 h after, O3 exposure. Furthermore, activation of the pre-existing neutrophil population did not occur. Airway permeability was not altered by this O3 exposure regimen. Sequential lavage resulted in significant washout of RTLF ascorbic acid, reduced glutathione, extracellular superoxide dismutase and myeloperoxidase at l h-E, 0 h-PE and 1.5 h-PE relative to baseline Pre-E values. In contrast, RTLF uric acid (UA), total protein and albumin concentrations did not display washout kinetics. Of the antioxidants examined, only UA was clearly depleted by O3, concentrations, falling by 6.22 ""mu""mol L-1 at l h-E, compared with 1.61 ""mu""mol L-1 (p<0.0l) during control air exposure. The establishment of a new pseudo-steady-state concentration of RTLF UA (70% of Pre-E values) during the second hour of O3 exposure was coincident with a small but significant increase in plasma UA concentration (19.27 (O3) versus 1.95 ""mu""mol L-1(air), p<0.05). These data demonstrate that inhalation of 0.2 parts per million O3 results in the depletion of nasal respiratory tract lining fluid uric acid and that this regional loss of uric acid leads to a small increase in plasma uric acid concentration. Whilst the reaction of uric acid with inspired O3 may confer protection locally, the role of upper airway uric acid as a sink for inhaled O3 is not supported by these findings.",5.2.3,Ozone Reactions and Reaction Products,0,0
1276,10939215,WOS:000088491900016,10.1080/10473289.2000.10464151,"Hourly personal exposures to fine particles and gaseous pollutants--Results from Baltimore, Maryland","Chang, LT; Koutrakis, P; Catalano, PJ; Suh, HH",2000,"Electric Power Research Institute; American Petroleum Institute.  A study to characterize 1-hr multi-pollutant exposures was performed in Baltimore, MD, during the summer of 1998 and the winter of 1999, and was conducted over a 15-day period in each of the two seasons. Personal exposures were measured by a trained field technician, who wore a newly developed Roll-Around System (RAS) to measure 1-hr PM2.5 and gaseous (CO, O3, NO2, SO2, volatile organic compounds [VOCs]) exposures. One-hour O3, NO2, and SO2 personal exposures were measured using samplers developed in our laboratory, while short-term PM2.5, CO, and VOCs exposures were measured using currently available monitors. All 1-hr multi-pollutant exposures were measured while the technician performed pre-determined activities, beginning at 7:00 a.m. and ending at 7:00 p.m. of the same day. Activities were scripted to simulate activities performed by older adults (65+ years of age). Corresponding 1-hr ambient pollutant concentrations were obtained from federal or state monitoring networks. In this paper, we discuss the results from our study and present our descriptive analysis of the 1-hr personal particulate and gaseous exposure data. Personal PM2.5, O3, CO, and VOCs exposures showed substantial variability over the 12-hr sampling periods. Multiple pairwise com-parison tests showed that 1-hr personal O3 exposures were significantly lower in indoor microenvironments as compared with outdoor microenvironments. One-hour personal CO exposures measured in vehicles were significantly higher than those measured in other microenvironments. The associations between 1-hr personal exposures and corresponding ambient concentrations differed by pollutant and by microenvironment. For example, the correlation between personal PM2.5 exposures and ambient concentrations was lowest (r s = 0.36, p < 0.05) in the winter for in-door non-residential microenvironments, and was highest (r s = 0.90, p < 0.05) in the winter for in-vehicle microenvironments. For O3, the correlation between personal exposures and ambient levels was weakest in the winter for residential microenvironments (r s = 0.05, p > 0.05), and was strongest in the summer for outdoor near-roadway microenvironments (r s = 0.91, p < 0.05). Implications: Several recent studies have demonstrated associations between short-term ambient air pollutant concentrations and a variety of adverse respiratory and cardiovascular effects. Despite this, few studies have characterized short-term air pollutant exposures, and none of these studies have examined the relationship among short-term personal particulate and gaseous exposures. This paper describes a new personal ""roll-around"" monitor, which was used to measure 1-hr personal PM2.5 , CO, O3, and VOCs exposures simultaneously. In addition, this paper characterizes the magnitude and variability in 1-hr personal particulate and gaseous exposures and examines associations between these exposures and corresponding ambient levels. Results from this study could help to interpret results from epidemiologic studies and to better assess the health impacts of complex mixtures of air pollutant exposures.",4.3.3,Personal-Ambient Concentration Relationships,0,0
1426,10581112,WOS:000083869900008,10.1006/enrs.1999.3993,"Use of personal passive samplers for measurement of NO2, NO, and O3 levels in panel studies","Liard, R; Zureik, M; Le Moullec, Y; Soussan, D; Glorian, M; Grimfeld, A; Neukirch, F",1999,"We measured personal exposure to nitrogen dioxide (NO2), nitrogen monoxide (NO), and ozone (O3), using personal passive samplers during three 4-day periods, in a panel study of asthmatics continuing the normal activities of everyday life. Fifty-five adults, mean age 42 years, 53% men, and 39 children, mean age 11 years, 67% boys, wore two Ogawa passive samplers simultaneously: one for O3, the other for NO2 and NO. Mean outdoor pollution was measured at a regional monitoring network. Personal exposure levels were scattered; they were (on average) higher than stationary-site levels for NO and lower for NO2 and O3. In adults, 41% of the variance of personal exposure to NO2 was explained by mean stationary-site measurement levels (P<0.0001). Twenty-one percent additional variance was explained by living near a main road, not having an extractor fan over the cooker, older age, and male sex. NO and O3 personal exposures correlated poorly with stationary-site measurements. In panel studies of the health effects of air pollution, personal exposure to NO2 and NO can be measured satisfactorily by passive samplers: such measurements are necessary for NO but not for NO2. For O3, accurate personal exposure measurement remains a challenge and further technical development is required.",4.3.3,Personal-Ambient Concentration Relationships,0,0
1697,10350522,WOS:000080280000021,10.2307/3434429,An introduction to the indirect exposure assessment approach: Modeling human exposure using microenvironmental measurements and the recent National Human Activity Pattern Survey,"Klepeis, NE",1999,"Indirect exposure approaches offer a feasible and accurate method for estimating population exposures to indoor pollutants, including environmental tobacco smoke (ETS). In an effort to make the indirect exposure assessment approach more accessible to people in the health and risk assessment fields, this paper provides examples using real data from a) a week-long personal carbon monoxide monitoring survey conducted by the author; and b) the 1992 to 1994 National Human Activity Pattern Survey (NHAPS) for the United States. The indirect approach uses measurements of exposures in specific microenvironments (e.g., homes, bars, offices), validated microenvironmental models (based on the mass balance equation), and human activity pattern data obtained from questionnaires to predict frequency distributions of exposure for entire populations. This approach requires fewer resources than the direct approach to exposure assessment, for which the distribution of monitors to a representative sample of a given population is necessary. In the indirect exposure assessment approach, average microenvironmental concentrations are multiplied by the total time spent in each microenvironment to give total integrated exposure. By assuming that the concentrations encountered in each of 10 location categories are the same for different members of the U.S. population (i.e., the NHAPS respondents), the hypothetical contribution that ETS makes to the average 24-hr respirable suspended particle exposure for Americans working their main job is calculated in this paper to be 18 microg/m3. This article is an illustrative review and does not contain an actual exposure assessment or model validation.",4.6.7,Exposure Estimation Methods in Epidemiologic Studies,0,0
1701,10715622,WOS:000086070600001,10.1080/089583700196211,Time course of response to ozone exposure in healthy adult females,"Folinsbee, LJ; Hazucha, MJ",2000,"U.S. Environmental Protection Agency [co. agr. 807392-03]. Ozone exposure causes acute decrements in pulmonary function, increases airway responsiveness, and changes the breathing pattern. We examined these responses in 19 ozone-responsive (DeltaFEV(1) > 5%) young females exposed to both air and 0.35 ppm ozone. The randomized 75-min exposures included two 30-min exercise periods at V(E) approximately 40 L/min. Responses were measured before, during, and after exposure and at 18 and 42 h postexposure. FVC, FEV(1), and FIV(0.5) decreased (p <.01) immediately postexposure by 13.2%, 19.9%, and 20.8%, respectively, and the airway responsiveness was significantly increased. Raw increased (p <.05), while TGV remained essentially unchanged. At 18 h postexposure, the airways were still hyperresponsive and FEV(1) and FIV(0.5) were still 5% below the preexposure levels. There were no residual effects in any of the variables at 42 h postexposure. During exercise in ozone the tidal volume was decreased (-14%) and respiratory frequency increased (+15%). The changes in airway responsiveness were not related to changes in spirometric measurements. We found no significant differences between postair and postozone mouth occlusion pressure (Pm(0.1)) and the hypercapnic response to CO(2) rebreathing. We conclude that ozone induced typical acute changes in airway responsiveness and that ventilatory (exercise), spirometric (inspiratory and expiratory), and plethysmographic pulmonary function may show some residual effects for up to 18 h after exposure. The ozone-induced alteration in breathing pattern during exercise does not appear to be related to a change in ventilatory drive.",6.2.1.1,Controlled Human Exposure,0,0
1775,1637960,WOS:000086031400037,10.1289/ehp.00108265,The Harvard Southern California chronic ozone exposure study: Assessing ozone exposure of grade-school-age children in two southern California communities,"Geyh, AS; Xue, J; Ozkaynak, H; Spengler, JD",2000,"The Harvard Southern California Chronic Ozone Exposure Study measured personal exposure to, and indoor and outdoor ozone concentrations of, approximately 200 elementary school children 6-12 years of age for 12 months (June 1995-May 1996). We selected two Southern California communities, Upland and several towns located in the San Bernardino mountains, because certain characteristics of those communities were believed to affect personal exposures. On 6 consecutive days during each study month, participant homes were monitored for indoor and outdoor ozone concentrations, and participating children wore a small passive ozone sampler to measure personal exposure. During each sampling period, the children recorded time-location-activity information in a diary. Ambient ozone concentration data were obtained from air quality monitoring stations in the study areas. We present ozone concentration data for she ozone season (June-September 1995 and May 1996) and the nonozone season (October 1995-April 1996). During the ozone season, outdoor and indoor concentrations and personal exposure averaged 48.2, 11.8, and 18.8 ppb in Upland and 60.1, 21.4, and 25.4 ppb in the mountain towns, respectively. During the nonoxone season, outdoor and indoor concentrations and personal exposure averaged 21.1, 3.2, and 6.2 ppb in Upland, and 35.7, 2.8, and 5.7 ppb in the mountain towns, respectively. Personal exposure differed by community and sex, but not by age group.",4.3.2,Indoor-Outdoor Concentration Relationships,8.12.3,Weather and Climate
1852,10939211,WOS:000088491900012,10.1080/10473289.2000.10464165,"Assessing the relationship between personal particulate and gaseous exposures of senior citizens living in Baltimore, MD","Sarnat, JA; Koutrakis, P; Suh, HH",2000,"We conducted a multi-pollutant exposure study in Baltimore, MD, in which 15 non-smoking older adult subjects (>64 years old) wore a multi-pollutant sampler for 12 days during the summer of 1998 and the winter of 1999. The sampler measured simultaneous 24-hr integrated personal exposures to PM25, PM10, SO4 2-, O3, NO2, SO2, and exhaust-related VOCs.

Results of this study showed that longitudinal associations between ambient PM2.5 concentrations and corresponding personal exposures tended to be high in the summer (median Spearman's r = 0.74) and low in the winter (median Spearman's r = 0.25). Indoor ventilation was an important determinant of personal PM2.5 exposures and resulting personal-ambient associations. Associations between personal PM25 exposures and corresponding ambient concentrations were strongest for well-ventilated indoor environments and decreased with ventilation. This decrease was attributed to the increasing influence of indoor PM2 5 sources. Evidence for this was provided by SO4 2-measurements, which can be thought of as a tracer for ambient PM25. For SO4 2-, personal-ambient associations were strong even in poorly ventilated indoor environments, suggesting that personal exposures to PM2.5 of ambient origin are strongly associated with corresponding ambient concentrations. The results also indicated that the contribution of indoor PM2.5 sources to personal PM2.5 exposures was lowest when individuals spent the majority of their time in well-ventilated indoor environments.

Results also indicate that the potential for confounding by PM2.5 co-pollutants is limited, despite significant correlations among ambient pollutant concentrations. In contrast to ambient concentrations, PM2.5 exposures were not significantly correlated with personal exposures to PM2.5-10, PM2.5 of non-ambient origin, O3, NO2, and SO2. Since a confounder must be associated with the exposure of interest, these results provide evidence that the effects observed in the PM2.5 epidemiologic studies are unlikely to be due to confounding by the PM2.5 co-pollutants measured in this study.",4.3.3,Personal-Ambient Concentration Relationships,2.2,Exposure Concepts
1949,10811568,WOS:000087140700026,10.1289/ehp.00108419,Exposure measurement error in time-series studies of air pollution: Concepts and consequences,"Zeger, SL; Thomas, D; Dominici, F; Samet, JM; Schwartz, J; Dockery, D; Cohen, A",2000,"Misclassification of exposure is a well-recognized inherent limitation of epidemiologic studies of disease and the environment. For many agents of interest, exposures take place over time and in multiple locations; accurately estimating the relevant exposures for an individual participant in epidemiologic studies is often daunting, particularly within the limits set by feasibility, participant burden, and cost. Researchers have taken steps to deal with the consequences of measurement error by limiting the degree of error through a study's design, estimating the degree of error using a nested validation study, and by adjusting for measurement error in statistical analyses. In this paper, we address measurement error in observational studies of air pollution and health. Because measurement error may have substantial implications for interpreting epidemiologic studies on air pollution, particularly the time-series analyses, we developed a systematic conceptual formulation of the problem of measurement error in epidemiologic studies of air pollution and then considered the consequences within this formulation. When possible, we used available relevant data to make simple estimates of measurement error effects. This paper provides an overview of measurement errors in linear regression, distinguishing two extremes of a continuum-Berkson from classical type errors, and the univariate from the multivariate predictor case. We then propose one conceptual framework for the evaluation of measurement errors in the log-linear regression used for time-series studies of particulate air pollution and mortality and identify three main components of error. We present new simple analyses of data on exposures of particulate matter < 10 ""mu""m in aerodynamic diameter from the Particle Total Exposure Assessment Methodology Study. Finally, we summarize open questions regarding measurement error and suggest the kind of additional data necessary to address them.",4.6,Implications for Epidemiologic Studies,2.5,Copollutant Correlations and Potential for Confounding
2437,11477521,WOS:000170077100008,10.1038/sj.jea.7500165,The National Human Activity Pattern Survey (NHAPS): A resource for assessing exposure to environmental pollutants,"Klepeis, NE; Nelson, WC; Ott, WR; Robinson, JP; Tsang, AM; Switzer, P; Behar, JV; Hern, SC; Engelmann, WH",2001,"U.S. Environmental Protection Agency. Because human activities impact the timing, location, and degree of pollutant exposure, they play a key role in explaining exposure variation. This fact has motivated the collection of activity pattern data for their specific use in exposure assessments. The largest of these recent efforts is the National Human Activity Pattern Survey (NHAPS), a 2-year probability-based telephone survey (n=9386) of exposure-related human activities in the United States (U.S.) sponsored by the U.S. Environmental Protection Agency (EPA). The primary purpose of NHAPS was to provide comprehensive and current exposure information over broad geographical and temporal scales, particularly for use in probabilistic population exposure models. NHAPS was conducted on a virtually daily basis from late September 1992 through September 1994 by the University of Maryland's Survey Research Center using a computer-assisted telephone interview instrument (CATI) to collect 24-h retrospective diaries and answers to a number of personal and exposure-related questions from each respondent. The resulting diary records contain beginning and ending times for each distinct combination of location and activity occurring on the diary day (i.e., each microenvironment). Between 340 and 1713 respondents of all ages were interviewed in each of the 10 EPA regions across the 48 contiguous states. Interviews were completed in 63% of the households contacted. NHAPS respondents reported spending an average of 87% of their time in enclosed buildings and about 6% of their time in enclosed vehicles. These proportions are fairly constant across the various regions of the U.S. and Canada and for the California population between the late 1980s, when the California Air Resources Board (CARB) sponsored a state-wide activity pattern study, and the mid-1990s, when NHAPS was conducted. However, the number of people exposed to environmental tobacco smoke (ETS) in California seems to have decreased over the same time period, where exposure is determined by the reported time spent with a smoker. In both California and the entire nation, the most time spent exposed to ETS was reported to take place in residential locations.",4.4.1,Activity Patterns,0,0
2828,,,10.1016/S1465-9972(99)00021-5,Characteristics and significance of atmospheric carbon monoxide consumption by soils,"King, GM",1999,National Science Foundation.,3.2.1,Sources of Precursors Involved in O3 Formation,0,0
3000,10657940,WOS:000085398400010,10.1165/ajrcmb.22.2.3674,Three-dimensional mapping of ozone-induced acute cytotoxicity in tracheobronchial airways of isolated perfused rat lung,"Postlethwait, EM; Joad, JP; Hyde, DM; Schelegle, ES; Bric, JM; Weir, AJ; Putney, LF; Wong, VJ; Velsor, LW; Plopper, CG",2000,"Acute lung injury induced by reactive oxygen gases such as ozone (O3) is focal and site-selective. To define patterns of acute epithelial injury along intrapulmonary airways, we developed a new analytic approach incorporating labeling of permeable cells, airway microdissection, and laser scanning confocal microscopy, and applied it to isolated perfused rat lungs where ventilation and breathing pattern could be controlled. After exposure to O3 (0, 0.25, 0.5, or 1.0 ppm), lungs were lavaged to assess lactate dehydrogenase (LDH) and protein, or infused with the permeability marker ethidium homodimer- 1 (EffiD- 1) via tracheal cannula, gently lavaged, and fixed by airway infusion. The airway tree of the right middle lobe was exposed by microdissection of the axial pathwaf down to the terminal bronchioles; the dissection was incubated with a second nuclear dye, YOPRO- 1, to label all nuclei; and whole mounts were examined by confocal microscopy. Abundance of EthD-l-positive (injured) cells was estimated as the number per epithelial volume using stereology on Z-series of projected images. For ozone concentrations of 1.0 ppm, lavage fluid LDH and total protein did not increase over controls. Exposure produced a concentration-dependent but nonhomogeneous increase in the abundance of EthD-l-labeled cells in proximal and distal conducting airways both in the main pathway, including terminal bronchioles, and in side branches. Overall, the highest EthD-1 labeling occurred in the side branches of the most proximal part of the airway tree at 1 ppm with the adjacent axial pathway airway having approximately one-third the labeling density. Density of EthD-l-labeled cells was lowest in terminal bronchioles at all O3 doses. For the model we used, identification of injured epithelial cells by differential permeability and laser confocal microscopy appeared to be highly sensitive and permitted mapping of acute cytotoxicity throughout the airway tree and quantitative comparisons of sites with different branching histories and potential dosimetry rates.",5.3.7,Airways Remodeling,0,0
3466,10468430,WOS:000082075800015,10.1097/00001648-199909000-00015,Fine particles and peak flow in children: Acidity versus mass,"Neas, LM; Dockery, DW; Koutrakis, P; Speizer, FE",1999,"National Institute of Environmental Health Sciences; National Institutes of Health; U.S. Environmental Protection Agency.#We assessed the impact of summertime haze episodes on twice daily peak flow measurements of children in Philadelphia, Pennsylvania. Height-adjusted peak flows were regressed on weather and air pollution concentrations. Lower morning peak flows were associated with exposure to inhalable particulate matter (-2.94 liters/minute/18 microg/m3, 95% confidence limits(CL) -0.56, -5.33), and fine sulfate particles (-2.44 liters/minute/8 microg/m3, 95% CL = -0.36, -4.51). Particle-strong acidity and the coarse particle mass were weakly associated with lower peak flow. Acutely lower peak flows in children were associated with fine sulfate particles, but only weakly with the acidity of the fine particles.",6.2.1.2,Epidemiology,0,0
4280,,,,Importance of angina for development of collateral circulation,"Fujita, M; Sasayama, S; Ohno, A; Nakajima, H; Asanoi, H",1987,The extent of collateral circulation in 46 patients who had intracoronary thrombolysis within six hours of the onset of acute myocardial infarction was evaluated. Patients who had had a previous myocardial infarction (4 cases) or who had spontaneously recanalized infarct related coronary arteries (5 cases) were excluded from the analysis. Collateral development was graded during coronary cineangiography according to the extent of opacification of the collateral and epicardial arteries distal to the site of occlusion (collateral index 0 to 3). Angina was considered to be present before myocardial infarction if it had occurred more than one week before acute myocardial infarction. Collateral channels were visible in only two of 19 patients without angina before infarction and nine of the 18 patients with angina before infarction. The prevalence of angina and the collateral index were not significantly influenced by the extent of coronary vessel disease. It is concluded that myocardial ischaemia is important in promoting collateral development in man as well as in laboratory animals.,5.2.3,Ozone Reactions and Reaction Products,0,0
5654,10852757,WOS:000087675500020,10.1164/ajrccm.161.6.9908102,The effect of repeated ozone exposures on inflammatory markers in bronchoalveolar lavage fluid and mucosal biopsies,"Jorres, RA; Holz, O; Zachgo, W; Timm, P; Koschyk, S; Muller, B; Grimminger, F; Seeger, W; Kelly, FJ; Dunster, C; Frischer, T; Lubec, G; Waschewski, M; Niendorf, A; Magnussen, H",2000,"Porjekt Umwelt und Gesundheit of the State of Baden-Wurtemberg, Karlsruhe, Germany.  #The aim of this study was to investigate the cellular and biochemical events associated with repeated exposures to ozone. Twenty-three healthy subjects underwent single exposures to 200 ppb ozone and to filtered air (FA), as well as repeated exposures to 200 ppb ozone on 4 consecutive days, each for 4 h of intermittent exercise. Bronchoalveolar lavage was performed and mucosal biopsies were taken 20 h after the single or the last of the repeated exposures. As compared with FA, the single exposure to ozone caused a decrease in FEV1 , an increase in the percentages of neu-trophils and lymphocytes, the concentrations of total protein, IL-6, IL-8, reduced glutathione, urate, and ortho-tyrosine in BAL fluid (BALF), but no changes in the cellular composition of biopsy. After the repeated exposure, the effect on lung function was abolished and differential cell counts in BALF were not significantly different from those after FA. However, the concentrations of total protein, IL-6, IL-8, reduced glutathione, and ortho-tyrosine were still increased. IL-10 could only be detected in BALF after repeated ozone exposures. Furthermore, macroscopic scores for bronchitis, erythema, and hypervulnerability of airway mucosa were in-creased, as well as numbers of neutrophils in bronchial mucosal biopsies. Our data demonstrate that airway inflammation persists after repeated ozone exposure, despite attenuation of some in-flammatory markers in BALF and adaptation of lung function.",5.4.2.5,Attenuation of Responses,0,0
